Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,7325,7325,7325, 36 months,12.69%,245.72,B,B5,Sensus Healthcare,1 year,RENT,42000,Not Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/13/11 > Loan requested for debt consolidation. Looking to clear debt and start saving more. Currently a college grad, working full-time, and taking the necessary steps towards an optimistic financial future. Please contact me with any questions or concerns. Thanks!<br>",debt_consolidation,Debt Consolidation,330xx,FL,22.57,0,May-96,3,65,,12,0,7281,65%,29,f,0,0,8845.75,8845.75,7325,1520.75,0,0,0,Jan-15,249.25,,Jan-15,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4000,4000,4000, 36 months,12.42%,133.67,B,B4,walgreens,5 years,RENT,135000,Verified,Dec-11,Fully Paid,n,,,credit_card,credit card consolidation,103xx,NY,12.12,0,Jan-04,3,,,11,0,29311,85.70%,21,f,0,0,4337.425225,4337.43,4000,337.43,0,0,0,Oct-12,3270.11,,Nov-15,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,13.49%,339.31,C,C1,Edgestone Real Estate,5 years,RENT,65000,Not Verified,Dec-11,Charged Off,n,,,small_business,Small Business Loan,927xx,CA,6.92,1,Dec-99,2,19,,12,0,14292,69.50%,17,f,0,0,9270.84,9270.84,6799.56,2011.75,0,459.53,4.4878,Mar-14,339.31,,Oct-16,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7750,7750,7750, 36 months,17.27%,277.36,D,D3,US Bank,< 1 year,RENT,24000,Not Verified,Dec-11,Charged Off,n,,  Borrower added on 12/13/11 > Using money to payoff title loan to sell a vehicle to then payoff this loan.<br> Borrower added on 12/14/11 > I work at a bank full time and starting school part time in January and am trying to sell one of two vehicles that I own to have extra money for debt consolidation and a new laptop.<br>,debt_consolidation,Payoff Loan,601xx,IL,16.1,0,Sep-04,1,41,,4,0,2348,67.10%,7,f,0,0,6934,6934,4935.39,1986.7,0,11.91,0,Jan-14,277.36,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 60 months,20.89%,539.84,F,F1,Independent Imaging,6 years,RENT,70000,Source Verified,Dec-11,Charged Off,n,,"  Borrower added on 12/13/11 > I need help to pay off my credit cards fast and just have one monthly bill.<br><br>  Borrower added on 12/14/11 > As I mentioned before, I need the loan to consolidate my debt. I was going through a difficult situation and had to rely on credit cards. Now that situation has passed and I would like to pay them all off and stay with one monthly payment. I have a stable job in the medical field.<br>",debt_consolidation,Loan to pay off Credit cards,334xx,FL,16.63,0,Nov-02,1,,,10,0,10470,79.90%,24,f,0,0,5427.53,5427.53,1318.27,3034.08,0,1075.18,10.48,Oct-12,591.09,,Oct-16,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9600,9600,9600, 36 months,12.42%,320.79,B,B4,Express LLC,10+ years,RENT,65000,Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/13/11 > I am very dependable. Pay all my bills On time!<br><br> Borrower added on 12/13/11 > I've worked for my company for over a decade!<br>,debt_consolidation,GetoutofDebt,117xx,NY,11.65,0,Aug-02,0,,,6,0,11279,70.90%,11,f,0,0,11338.81668,11338.82,9600,1738.82,0,0,0,Jan-14,3643.9,,Mar-16,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21000,21000,21000, 60 months,11.71%,464.07,B,B3,Calix,3 years,RENT,60000,Not Verified,Dec-11,Charged Off,n,,,debt_consolidation,Consolidate me 2011,931xx,CA,6.62,0,Dec-90,0,,,7,0,10543,79.90%,11,f,0,0,3712.56,3712.56,2142.87,1565.37,0,4.32,0,Aug-12,464.07,,Aug-12,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14000,14000,14000, 36 months,10.65%,456.03,B,B2,MetLife,3 years,RENT,30000,Source Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/14/11 > I've been at my current job for 2 years.  I graduated from college in 2009, and and trying to consolidate and pay off the debt I accrued during school and in the beginning of my career.  I am a good borrower because my credit is extremely important to me.  I have never been late on a student loan payment, credit card payment, or any other type of payment.  I always keep at least 6 months of bill payments in cash and also have emergency money invested.  Thanks!<br>",credit_card,Credit Consolidation,063xx,CT,15.52,0,Sep-06,0,,,7,0,15542,65.60%,14,f,0,0,15200.41047,15200.41,14000,1200.41,0,0,0,Dec-12,10643.16,,Dec-12,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13350,13350,13350, 36 months,12.42%,446.1,B,B4,Cajon Valley Union School District,10+ years,RENT,43000,Not Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/15/11 > I would like to take advantage of the much lower interest rate, so I can get these credit card accounts paid off and closed. I am able to meet my obligations, and I appreciate the opportunity to lower my interest rate  as well as working with real investors and getting away from the &quot;banking Industry&quot;.<br>",debt_consolidation,Debt Consolidation Loan,920xx,CA,20.57,0,May-99,0,,,7,0,11531,95.30%,15,f,0,0,16059.37,16059.37,13350,2709.37,0,0,0,Jan-15,449.39,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,16.77%,533.08,D,D2,Schneider National Inc,10+ years,RENT,42000,Verified,Dec-11,Charged Off,n,,,debt_consolidation,Debt Consolidation Loan,543xx,WI,19.63,0,Aug-01,2,,,10,0,8238,74.90%,38,f,0,0,13373.77,13373.77,8365.66,3923.4,0,1084.71,40.78310001,Apr-14,188.69,,Oct-16,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,17.27%,536.81,D,D3,Santa Clara County Public Defender,8 years,RENT,75000,Source Verified,Dec-11,Charged Off,n,,,debt_consolidation,debt consolidation,951xx,CA,16.03,0,Mar-91,0,48,,10,0,13505,75.90%,17,f,0,0,10199.39,10199.39,6944.85,3238.39,0,16.15,5.64,Aug-13,536.81,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11000,11000,10750, 60 months,13.49%,253.06,C,C1,Department Of Health,10+ years,MORTGAGE,129000,Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/13/11 > I will be paying off the following:<br><br>2 High bank APR loan<br>both are in the 20%<br><br>Also the few extra dollars will allow us to enjoy the Holidays just a little bit better.<br><br>Thank You for your opprotunity<br><br> Borrower added on 12/13/11 > I will be paying of the following:<br><br>2 High bank APR Loans both at about 25%<br><br>The littel extra funds will allow us to have a happier Holidays to end a very challenging year.<br><br>Thank you for you r opprotunities.<br><br> Borrower added on 12/13/11 > I have been employed with my office for the past 12 years<br><br>I plan to pay off the following:<br><br>2 High APR bank loans both at about 25%<br><br>Also the few extra $$ will allow us to have a happier holiday that will end our every challenging year<br> Borrower added on 12/14/11 > I also forgot to mention that I have a very stable job and I have been with the same company in the same line of work for the past twelve years.<br>,debt_consolidation,Breathing Room,927xx,CA,10.94,0,Nov-97,0,80,,10,0,1735,24.10%,31,f,0,0,15121.77002,14778.09,11000,4121.77,0,0,0,Jun-16,1962.65,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000, 36 months,10.65%,1140.07,B,B2,baylor college of medicine,2 years,MORTGAGE,168000,Verified,Dec-11,Fully Paid,n,,,debt_consolidation,pertsonal loan,775xx,TX,3.17,1,Dec-02,1,22,,16,0,1099,1.40%,22,f,0,0,38061.50488,38061.5,35000,3061.5,0,0,0,Oct-13,272.59,,Sep-13,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,9000, 36 months,10.65%,293.16,B,B2,,9 years,MORTGAGE,74000,Source Verified,Dec-11,Fully Paid,n,,,credit_card,Credit Card Refi,570xx,SD,8.89,0,Sep-98,0,,,7,0,7388,71.70%,10,f,0,0,10553.74,10553.74,9000,1553.74,0,0,0,Jan-15,6.65,,Sep-17,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,22475,22475,22425, 60 months,15.27%,537.87,C,C4,EDIT,7 years,MORTGAGE,52000,Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/13/11 > Pay off all credit cards.  Downpayment on used vehicle.<br>,debt_consolidation,Debt Consolidation,038xx,NH,15.23,0,Sep-89,1,,,7,0,18554,61.80%,23,f,0,0,32080.69004,32009.32,22475,9605.69,0,0,0,May-16,4649.32,,Feb-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 36 months,12.69%,536.72,B,B5,Marsh,1 year,RENT,58500,Source Verified,Dec-11,Charged Off,n,,  Borrower added on 12/13/11 > This money will pay off my higher interest credit cards.  At that point I will be cutting up my cards and living off of a steady income while easily making the payments for this monthly.  This will truly balance my budget.<br>,debt_consolidation,Consolidation,606xx,IL,20.64,0,Sep-94,0,,,8,0,26224,89.30%,10,f,0,0,12295.72,12295.72,9479.47,2778.95,26.83551087,10.47,1.779900003,May-14,528.58,,Aug-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,May-14,COMPLETE,Nov-13,3171.48,33,0
,,13500,13500,13500, 36 months,12.69%,452.86,B,B5,AAVMC,5 years,RENT,71000,Source Verified,Dec-11,Fully Paid,n,,,debt_consolidation,Debt Consolidation,221xx,VA,11.97,0,Dec-98,2,,,4,0,6681,77.70%,11,f,0,0,16302.76,16302.76,13500,2802.76,0,0,0,Jan-15,456.95,,Dec-14,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,24000,24000,24000, 36 months,12.69%,805.08,B,B5,State of Washington,10+ years,RENT,75000,Verified,Dec-11,Fully Paid,n,,,debt_consolidation,consolidate,985xx,WA,11.6,0,May-96,0,,,10,0,21609,84.60%,33,f,0,0,28982.71001,28982.71,24000,4982.71,0,0,0,Jan-15,819.13,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,10.65%,390.88,B,B2,PURE FLO WATER COMPANY,5 years,RENT,60000,Not Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/13/11 > I PLAN TO USE THIS LOAN TO PAY OFF MY HIGH INTEREST CREDIT CARDS. I CURRENTLY PAY APPROXIMATELY $500-$600 PER MONTH IN MINIMUM PAYMENTS. ONCE MY CREDIT CARDS HAVE BEEN PAYED OFF I PLAN TO CLOSE THEM AND KEEP 1 FOR EMERGENCIES. I NEVER WANT TO BE IN DEBT TO HIGH INTEREST CREDIT CARDS AGAIN. I HAVE A GOAL TO BE DEBT FREE IN THE NEXT 3-4 YEARS. IT IS EXTREMELY IMPORTANT FOR ME TO CONTINUE TO KEEP ALL OF MY ACCOUNTS IN GOOD STANDING TO RAISE MY CREDIT SCORE. FOR THE PAST 5 GOING ON 6 YEARS I HAVE BEEN WORKING FOR AN ESTABLISHED, LOCAL WATER COMPANY THAT HAS BEEN SERVING SAN DIEGO COUNTY FOR 53 YEARS.<br>",credit_card,CREDIT CARD PAYOFF,920xx,CA,10.84,0,Jun-02,1,,,12,0,11849,48.80%,18,f,0,0,14071.63,14071.63,12000,2071.63,0,0,0,Jan-15,396.1,,Feb-17,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8400,8400,8150, 60 months,16.77%,207.73,D,D2,City of new york,5 years,RENT,87996,Not Verified,Dec-11,Fully Paid,n,,"""My intentions are to purchase a engagement ring, hopefully in time for the holidays. I want to thank, in advance any and all who consider funding. My job is extremely stable, and I have a steady contractually binding income. My risk of layoff and or termination is extremely minuscule. I am also due for a substantial contractually guaranteed pay increase.  I also have a second job with the luxury of being able to do as much or as little as I want, this does not interfere with my primary source of income due to the second job only allowing me to schedule on days that I have off. My monthly expenses will be substantially lower due to my increase in pay. My monthly rent is extremely low.""",major_purchase,Ring,113xx,NY,11.35,0,Sep-03,0,,,8,0,9551,80.30%,13,f,0,0,12290.64001,11924.85,8400,3890.64,0,0,0,Feb-16,2319.6,,Aug-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,27975, 60 months,17.58%,704.64,D,D4,Cisco Systems Inc.,5 years,MORTGAGE,140000,Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/13/11 > I will using the money to pay part of my home improvement project specially for the addition of attached room and the patio, the other will be to consolidate Credit Cards and one load with highest interest.  with that I will paying less than today.  Please do not hesitate to ask me any question or evidence that may you need.<br>",home_improvement,"70%Attached room,30%cc-loanconsolidation",275xx,NC,12.07,0,Jul-06,1,,,13,0,2686,13.40%,24,f,0,0,28411.15,28385.78,28000,411.15,0,0,0,Jan-12,28412.43,,Jan-12,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14000,14000,14000, 36 months,6.62%,429.86,A,A2,US Air Force,10+ years,RENT,66000,Source Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/14/11 > I currently have three credit cards; I would like to consolidate into one monthly payment.  This way it will be easier to track my debt reduction, save money from interest payments and reduce the stress in my life.  I have been solidly employed with the same organization for over 12 years.  I would like to thank you for your consideration in investing in me.  I have the drive and the motivation to get this burden off my shoulders and with your help that is possible.  Thank you.<br>",debt_consolidation,Pay off debt,236xx,VA,11.15,0,Sep-99,1,,,7,0,12095,35.40%,46,f,0,0,15451.16044,15451.16,14000,1451.16,0,0,0,Sep-14,2133.17,,Oct-17,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000, 36 months,14.27%,411.71,C,C2,Corning Inc.,8 years,MORTGAGE,70000,Not Verified,Dec-11,Charged Off,n,,,other,Debt Consolidation Loan,148xx,NY,8.4,0,Aug-05,1,,,7,0,11546,86.20%,12,f,0,0,4249.37,4249.37,2534.26,1163.48,0,551.63,5.32,Oct-12,411.71,,Oct-16,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000, 36 months,11.71%,826.9,B,B3,UPS,10+ years,MORTGAGE,100000,Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/14/11 > Secure employment and good credit history<br>,debt_consolidation,Debt Consolidation Loan,028xx,RI,6.88,0,Dec-86,1,,,8,0,21128,89.10%,18,f,0,0,29279.4541,29279.45,25000,4279.45,0,0,0,Sep-14,1122.55,,Aug-14,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9000,9000,9000, 36 months,12.69%,301.91,B,B5,Gilbert Express,5 years,RENT,50000,Source Verified,Dec-11,Fully Paid,n,,"  Borrower added on 12/13/11 > All $$$ will be used for debt consolidation, payment will be done monthly .<br><br> Borrower added on 12/13/11 > I am working for this company for more than 5 years.<br><br> Borrower added on 12/13/11 > Paying bills on time.<br>",debt_consolidation,Debt Consolidation Loan,115xx,NY,17.81,0,Dec-01,1,,,13,0,12752,55.40%,21,f,0,0,10868.48,10868.48,9000,1868.48,0,0,0,Jan-15,306.11,,Jul-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13250,13250,13250, 36 months,10.65%,431.6,B,B2,Talbert House,4 years,RENT,35000,Not Verified,Dec-11,Fully Paid,n,,  Borrower added on 12/13/11 > Getting rid of credit card debt.<br>,debt_consolidation,Debt Consolidation Loan,450xx,OH,24.93,0,Oct-02,2,,,11,0,13392,58.70%,25,f,0,0,15537.4,15537.4,13250,2287.4,0,0,0,Jan-15,437.68,,Sep-18,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
